pct_05,pct_10,pct_15,pct_20,pct_25,pct_30,pct_35,pct_40,pct_45,pct_50,pct_55,pct_60,pct_65,pct_70,pct_75,pct_80,pct_85,pct_90,pct_95,spd_05,spd_10,spd_15,spd_20,spd_25,spd_30,spd_35,spd_40,spd_45,spd_50,spd_55,spd_60,spd_65,spd_70,spd_75,spd_80,spd_85,spd_90,spd_95,spd_100,sign_volume,sign_lat,sign_long,AutoTheft_Rate2021_monthly,TheftfromMotorVehcile_Rate2021_monthly,Polygon_Center_Point_Latitude,Polygon_Center_Point_Longitude
0.27906976744186046,0.37894736842105264,0.46,0.5192307692307693,0.5660377358490566,0.5909090909090908,0.6160714285714285,0.6403508771929824,0.6637931034482758,0.6779661016949152,0.7,0.7154471544715448,0.7301587301587301,0.75,0.7692307692307693,0.7761194029850746,0.7883211678832116,0.8028169014084507,0.8187919463087248,0.05928547427295489,0.37417828474862697,0.15475690276110446,0.23632627862558603,0.35127379486693816,0.5349533396664724,0.8246667522323475,0.7736622678565276,0.6747161034341224,0.46183735088848193,0.3129849174372204,0.21091990269393637,0.13882781918601533,0.0973996861690204,0.07996198751018191,0.0840486409155937,0.08898305084745763,0.07560975609756097,0.05763688760806916,0.01861427094105481,0.770016929808904,0.5893516434419155,0.07668351089077419,0.13662072863472438,0.17751310530908193,0.6945066883684206,0.017441672472898517
0.27906976744186046,0.37894736842105264,0.46,0.5192307692307693,0.5660377358490566,0.5909090909090908,0.6160714285714285,0.6403508771929824,0.6637931034482758,0.6779661016949152,0.7,0.7154471544715448,0.7301587301587301,0.75,0.7692307692307693,0.7761194029850746,0.7883211678832116,0.8028169014084507,0.8187919463087248,0.05928547427295489,0.37417828474862697,0.15475690276110446,0.23632627862558603,0.35127379486693816,0.5349533396664724,0.8246667522323475,0.7736622678565276,0.6747161034341224,0.46183735088848193,0.3129849174372204,0.21091990269393637,0.13882781918601533,0.0973996861690204,0.07996198751018191,0.0840486409155937,0.08898305084745763,0.07560975609756097,0.05763688760806916,0.01861427094105481,0.770016929808904,0.5893516434419155,0.07668351089077419,0.13662072863472438,0.17751310530908193,0.6945066883684206,0.017441672472898517
0.18604651162790697,0.23157894736842105,0.28,0.3269230769230769,0.3773584905660377,0.39999999999999997,0.42857142857142855,0.43859649122807015,0.4482758620689655,0.4576271186440678,0.4666666666666667,0.48780487804878053,0.49206349206349204,0.5,0.5230769230769231,0.5373134328358209,0.5547445255474452,0.5774647887323944,0.6040268456375839,0.035509500634098225,0.11229404309252218,0.04640606242496999,0.11655701965929043,0.1778577516810304,0.12608268737975684,0.08395826839509342,0.042724735554560175,0.021138322615952936,0.00816710389546107,0.003652279776225398,0.0016518004625041295,0.0008579548501260121,0.0005604124635731899,0.0005430355688297583,0.000715307582260372,0.0,0.0,0.0,0.0,0.11844646015545134,0.400923631292585,0.13543233036989477,0.25506849477054927,0.36142937661688296,0.4852595062264413,0.0958415513007651
0.18604651162790697,0.23157894736842105,0.28,0.3269230769230769,0.3773584905660377,0.39999999999999997,0.42857142857142855,0.43859649122807015,0.4482758620689655,0.4576271186440678,0.4666666666666667,0.48780487804878053,0.49206349206349204,0.5,0.5230769230769231,0.5373134328358209,0.5547445255474452,0.5774647887323944,0.6040268456375839,0.035509500634098225,0.11229404309252218,0.04640606242496999,0.11655701965929043,0.1778577516810304,0.12608268737975684,0.08395826839509342,0.042724735554560175,0.021138322615952936,0.00816710389546107,0.003652279776225398,0.0016518004625041295,0.0008579548501260121,0.0005604124635731899,0.0005430355688297583,0.000715307582260372,0.0,0.0,0.0,0.0,0.11844646015545134,0.400923631292585,0.13543233036989477,0.25506849477054927,0.36142937661688296,0.4852595062264413,0.0958415513007651
0.18604651162790697,0.23157894736842105,0.3,0.34615384615384615,0.43396226415094336,0.4727272727272727,0.5178571428571428,0.5438596491228069,0.5689655172413793,0.576271186440678,0.6,0.6016260162601627,0.6190476190476191,0.625,0.6461538461538462,0.6567164179104478,0.6715328467153284,0.676056338028169,0.697986577181208,0.045210661521618956,0.15812420785804815,0.05519957983193277,0.07123840024694693,0.10887394639643906,0.16519913464839103,0.23546452996937972,0.19827378286186817,0.12005746340128609,0.051576498539820825,0.018647883513531794,0.006607201850016518,0.0023593758378465334,0.0014570724052902937,0.0008145533532446375,0.002861230329041488,0.00211864406779661,0.0,0.005763688760806916,0.0,0.18406704853392183,0.8241912758822707,0.3486689729384125,0.24302152647132283,0.26725271941611306,0.8574571631613139,0.3536957455785057
0.18604651162790697,0.23157894736842105,0.3,0.34615384615384615,0.43396226415094336,0.4727272727272727,0.5178571428571428,0.5438596491228069,0.5689655172413793,0.576271186440678,0.6,0.6016260162601627,0.6190476190476191,0.625,0.6461538461538462,0.6567164179104478,0.6715328467153284,0.676056338028169,0.697986577181208,0.045210661521618956,0.15812420785804815,0.05519957983193277,0.07123840024694693,0.10887394639643906,0.16519913464839103,0.23546452996937972,0.19827378286186817,0.12005746340128609,0.051576498539820825,0.018647883513531794,0.006607201850016518,0.0023593758378465334,0.0014570724052902937,0.0008145533532446375,0.002861230329041488,0.00211864406779661,0.0,0.005763688760806916,0.0,0.18406704853392183,0.8241912758822707,0.3486689729384125,0.24302152647132283,0.26725271941611306,0.8574571631613139,0.3536957455785057
0.46511627906976744,0.4842105263157895,0.5,0.5,0.5094339622641509,0.509090909090909,0.5178571428571428,0.5263157894736842,0.5344827586206896,0.5423728813559322,0.55,0.5528455284552846,0.5555555555555556,0.5625,0.5538461538461539,0.5671641791044776,0.5693430656934306,0.5774647887323944,0.5771812080536912,0.01599878599997832,0.03550485847063794,0.02850390156062425,0.1959465977273166,0.6217444833791079,0.4044800306545219,0.5340031903775281,0.17007201185266857,0.031964016965385145,0.006533683116368857,0.001758505077441858,0.0008709493347749046,0.0005898439594616333,0.0006724949562878278,0.0005430355688297583,0.000715307582260372,0.00211864406779661,0.0,0.0,0.0,0.35453075221358604,0.5251032039251697,0.0019242087792008533,1.0,1.0,0.5096015056933538,0.0
0.46511627906976744,0.4842105263157895,0.5,0.5,0.5094339622641509,0.509090909090909,0.5178571428571428,0.5263157894736842,0.5344827586206896,0.5423728813559322,0.55,0.5528455284552846,0.5555555555555556,0.5625,0.5538461538461539,0.5671641791044776,0.5693430656934306,0.5774647887323944,0.5771812080536912,0.01599878599997832,0.03550485847063794,0.02850390156062425,0.1959465977273166,0.6217444833791079,0.4044800306545219,0.5340031903775281,0.17007201185266857,0.031964016965385145,0.006533683116368857,0.001758505077441858,0.0008709493347749046,0.0005898439594616333,0.0006724949562878278,0.0005430355688297583,0.000715307582260372,0.00211864406779661,0.0,0.0,0.0,0.35453075221358604,0.5251032039251697,0.0019242087792008533,1.0,1.0,0.5096015056933538,0.0
0.5348837209302325,0.631578947368421,0.7000000000000001,0.7115384615384616,0.7169811320754716,0.7272727272727273,0.7321428571428571,0.7368421052631579,0.7413793103448276,0.7457627118644068,0.75,0.7560975609756099,0.7619047619047619,0.765625,0.7692307692307693,0.7611940298507462,0.7737226277372262,0.7746478873239436,0.7785234899328859,0.014123589537921241,0.032632023658639625,0.02218637454981993,0.053498736326278634,0.08241310730182783,0.09445424573111832,0.30548781605823355,0.5643455190710815,0.497109727732932,0.3559207378442146,0.1558885764804777,0.06264828663242934,0.039814467263660246,0.022416498542927595,0.014797719250610915,0.011444921316165951,0.01694915254237288,0.01707317073170732,0.005763688760806916,0.0031023784901758017,0.3400930869045494,0.5222757699340264,0.001779056206515861,1.0,1.0,0.5096015056933538,0.0
0.5348837209302325,0.631578947368421,0.7000000000000001,0.7115384615384616,0.7169811320754716,0.7272727272727273,0.7321428571428571,0.7368421052631579,0.7413793103448276,0.7457627118644068,0.75,0.7560975609756099,0.7619047619047619,0.765625,0.7692307692307693,0.7611940298507462,0.7737226277372262,0.7746478873239436,0.7785234899328859,0.014123589537921241,0.032632023658639625,0.02218637454981993,0.053498736326278634,0.08241310730182783,0.09445424573111832,0.30548781605823355,0.5643455190710815,0.497109727732932,0.3559207378442146,0.1558885764804777,0.06264828663242934,0.039814467263660246,0.022416498542927595,0.014797719250610915,0.011444921316165951,0.01694915254237288,0.01707317073170732,0.005763688760806916,0.0031023784901758017,0.3400930869045494,0.5222757699340264,0.001779056206515861,1.0,1.0,0.5096015056933538,0.0
